q1,q2,q3
0.183931136781734,0.145978076566315,0.0583931226318937
0.195244264239918,0.154956809668232,0.0619847322450062
0.206864573125489,0.16417933919696,0.0656738635886613
0.218783634113861,0.173638975167262,0.0694578405820563
0.230992543322091,0.183328650957747,0.073333836485044
0.243481942104506,0.193240939021786,0.0772988801827057
0.256242036848325,0.203368066598434,0.081349862469922
0.269262618769287,0.213701931423353,0.0854835423359448
0.282533083707278,0.224234117439729,0.0896965532489689
0.296042451921956,0.234955910509192,0.0939854094407033
0.309779387888377,0.245858314122738,0.0983465121909439
0.323732220092621,0.256932065111648,0.102776156112145
0.337888960827419,0.26816764935841,0.107270535433988
0.352237325987777,0.279555317507635,0.111825750287959
0.366764754866604,0.291085100676983,0.116437812991916
0.381458429950336,0.302746826168078,0.121102654334661
0.396305296714564,0.31453013317743,0.125816129860514
0.411292083419658,0.326424488507357,0.130574026153881
0.426405320906397,0.338419202276903,0.13537206712383
0.441631362391589,0.350503443632757,0.14020592028866
0.456956403263701,0.362666256460179,0.145071203060472
0.472366500878486,0.374896575093912,0.149963489029744
0.487847594354603,0.387183240029109,0.1548783142499
0.503385524369252,0.399515013632249,0.159811183521881
0.518966052953791,0.411880595852058,0.16475757667872
0.534574883289369,0.424268639930433,0.16971295487011
0.550197679502549,0.436667768113356,0.17467276684698
0.565820086460931,0.449066587361817,0.179632455246061
0.581427749568783,0.461453705062737,0.184587462874463
0.597006334562668,0.473817744739884,0.189533238994244
0.612541547307062,0.486147361764794,0.194465245606982
0.628019153589989,0.498431259067694,0.199378963738348
0.643424998918641,0.510658202848417,0.204269899722675
0.658745028315008,0.522817038287329,0.209133591487533
0.673965306111499,0.534896705256241,0.213965614838297
0.689072035746574,0.546886254029337,0.218761589742723
0.704051579560367,0.558774860994091,0.223517186615517
0.718890478590311,0.570551844362184,0.228228132602906
0.733575472366764,0.582206679880429,0.232890217867211
0.748093518708639,0.59372901654169,0.23749930187142
0.762431813519025,0.605108692295799,0.242051319663757
0.776577810580816,0.616335749760482,0.246542288162254
0.790519241352335,0.627400451932273,0.250968312439326
0.804244134762964,0.638293297897439,0.255325592006339
0.817740837008762,0.649005038542896,0.259610427098182
0.830998031348102,0.659526692267133,0.263819224957843
0.844004757897288,0.66984956069113,0.267948506120974
0.856750433426182,0.679965244369279,0.271994910700468
0.869224871153837,0.689865658500304,0.275955204671027
0.881418300544115,0.69954304863818,0.279826286153739
0.893321387101315,0.708990006403055,0.283605191700642
0.904925252165805,0.718199485192171,0.287289102579303
0.916221492709638,0.727164815890779,0.290875351057385
0.927202201132184,0.735879722583064,0.294361426687221
0.937859985055759,0.744338338263068,0.297744982590384
0.948187987121242,0.752535220545599,0.301023841742263
0.958179904783708,0.760465367377165,0.304196003256627
0.967830010108055,0.768124232746883,0.307259648670204
0.977133169564622,0.775507742397404,0.310213148227247
0.986084863824825,0.782612309535838,0.313055067164113
0.994681207556774,0.78943485054466,0.315784171993825
1.0029189692209,0.795972800692647,0.318399436790654
1.0107955908656,0.802224129845788,0.320900049474681
1.01830920792283,0.808187358178202,0.323285418096376
1.02545866900376,0.813861571883072,0.325555177121167
1.03224355569437,0.819246438883546,0.32770919371401
1.03866420235111,0.824342224543674,0.329747574023963
1.04472171589652,0.829149807379319,0.33167066946876
1.05041799561481,0.833670694769077,0.333479083019374
1.05575575294756,0.837907038665205,0.3351736754846
1.0607385312893,0.841861651304529,0.336755571795618
1.06537072578311,0.845538020919376,0.338226167290568
1.06965760311634,0.84894032744849,0.339587133999124
1.07360532131612,0.852073458247943,0.34084042692706
1.07722094954507,0.854943023802074,0.341988290340828
1.08051248789689,0.857555373434394,0.343033264052124
1.08348888719201,0.859917611018506,0.343978189702464
1.08616006877318,0.862037610689041,0.344826217047754
1.08853694430112,0.863924032552555,0.34558081024286
1.09063143555015,0.865586338398472,0.346245754126186
1.0924564942038,0.867034807409985,0.346825160504234
1.09402612165045,0.868280551874991,0.34732347443619
1.09535538877895,0.869335532896997,0.347745480518483
1.09646045577424,0.870212576106061,0.348096309169366
1.09735859191299,0.870925387369687,0.348381442913483
1.09806819535921,0.871488568503761,0.348606722666439
1.0986088129599,0.871917632983473,0.34877835401938
1.09900116004063,0.872229021654221,0.348902913523553
1.09926714020122,0.872440118442549,0.348987354974886
1.09942986511135,0.872569266067064,0.349039015698559
1.09951367430615,0.872635781749343,0.349065622833574
1.09954415498188,0.872659972924871,0.349075299617323
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954816102803,0.872663152348012,0.349076571427788
1.09954342867193,0.872659396484522,0.349075069033713
1.09951073354498,0.872633447796173,0.349064689222055
1.09942329022412,0.872564047867425,0.349036928351071
1.09925557966971,0.872430943355698,0.348983684821228
1.09898332942987,0.872214870280457,0.348897252790633
1.09858349384485,0.871897538312286,0.348770315890461
1.09803423425146,0.871461615061976,0.348595940940385
1.09731489918737,0.870890710369597,0.348367571664002
1.09640600459552,0.870169360593581,0.348079022404262
1.0952892140285,0.869283012899804,0.347724471838899
1.09394731885293,0.868218009550662,0.347298456695854
1.09236421845379,0.866961572194153,0.346795865468708
1.09052490043884,0.865501786152956,0.346211932132107
1.08841542084299,0.863827584713511,0.345542229857193
1.08602288433263,0.8619287334151,0.344782664727032
1.08333542441007,0.859795814338925,0.343929469452038
1.08034218361786,0.857420210397188,0.342979197085409
1.07703329374319,0.854794089622172,0.341928714738548
1.07339985602224,0.851910389455322,0.340775197296495
1.06943392134461,0.84876280103632,0.339516121133356
1.06512847045763,0.845345753492169,0.338149257827729
1.06047739417075,0.841654398226273,0.336672667878132
1.05547547355995,0.837684593207515,0.335084694418434
1.05011836017207,0.833432887259336,0.333383956933282
1.04440255622921,0.828896504348818,0.331569344973528
1.0383253948331,0.824073327875761,0.329640011871659
1.03188502016944,0.818961884961763,0.327595368457226
1.02508036771235,0.813561330739304,0.325435076772268
1.01791114442867,0.807871432640818,0.323159043786747
1.01037780898236,0.801892554687781,0.32076741511397
1.00248155193888,0.795625641779785,0.318260568726021
0.994224275969573,0.789072203983621,0.315639108669189
0.98560857605601,0.782234300822358,0.312903858779392
0.976637719694384,0.775114525564421,0.310055856397615
0.967315627099883,0.767715989512675,0.307096346085326
0.957646851411058,0.760042306293499,0.304026773339914
0.9476365588942,0.752097576145872,0.300848778310112
0.937290509147715,0.743886370210449,0.29756418951143
0.926615035306496,0.735413714818641,0.294175017541577
0.915617024246299,0.726685075781697,0.290683448795894
0.904303896788115,0.71770634267978,0.287091839182782
0.892683587902544,0.708483813151052,0.283402707839127
0.880764526914172,0.699024177180749,0.279618730845732
0.868555617705941,0.689334501390265,0.275742734942744
0.856066218923526,0.679422213326226,0.271777691245082
0.843306124179708,0.669295085749578,0.267726708957866
0.830285542258746,0.658961220924659,0.263593029091843
0.817015077320755,0.648429034908283,0.259380018178819
0.803505709106077,0.63770724183882,0.255091161987085
0.789768773139656,0.626804838225274,0.250730059236844
0.775815940935411,0.615731087236364,0.246300415315644
0.761659200200613,0.604495502989602,0.2418060359938
0.747310835040255,0.593107834840377,0.237250821139829
0.732783406161429,0.581578051671029,0.232638758435872
0.718089731077697,0.569916326179934,0.227973917093127
0.703242864313469,0.558133019170582,0.223260441567274
0.688256077608375,0.546238663840655,0.218502545273907
0.673142840121636,0.534243950071109,0.213704504303958
0.657916798636444,0.522159708715254,0.208870651139128
0.642591757764331,0.509996895887832,0.204005368367316
0.627181660149547,0.4977665772541,0.199113082398044
0.611700566673429,0.485479912318903,0.194198257177888
0.596162636658781,0.473148138715763,0.189265387905907
0.580582108074241,0.460782556495954,0.184318994749068
0.564973277738663,0.448394512417579,0.179363616557678
0.549350481525484,0.435995384234656,0.174403804580809
0.533728074567102,0.423596564986195,0.169444116181727
0.518120411459249,0.411209447285275,0.164489108553326
0.502541826465365,0.398845407608127,0.159543332433544
0.487006613720971,0.386515790583217,0.154611325820806
0.471529007438044,0.374231893280318,0.149697607689441
0.456123162109391,0.362004949499594,0.144806671705114
0.440803132713025,0.349846114060683,0.139942979940256
0.425582854916534,0.337766447091771,0.135110956589491
0.410476125281458,0.325776898318675,0.130314981685065
0.395496581467665,0.313888291353921,0.125559384812271
0.380657682437722,0.302111307985828,0.120848438824882
0.365972688661269,0.290456472467583,0.116186353560577
0.351454642319394,0.278934135806322,0.111577269556368
0.337116347509008,0.267554460052212,0.107025251764032
0.322970350447217,0.25632740258753,0.102534283265534
0.309028919675698,0.245262700415739,0.0981082589884625
0.295304026265069,0.234369854450573,0.0937509794214495
0.28180732401927,0.223658113805116,0.0894661443296059
0.26855012967993,0.213136460080879,0.0852573464699451
0.255543403130745,0.202813591656882,0.081128065306814
0.242797727601851,0.192697907978733,0.0770816607273206
0.230323289874196,0.182797493847708,0.073121366756761
0.218129860483918,0.173120103709832,0.0692502852740495
0.206226773926717,0.163673145944957,0.0654713797271467
0.194622908862227,0.154463667155841,0.0617874688484856
0.183326668318395,0.145498336457233,0.0582012203704034
0.172345959895848,0.136783429764948,0.0547151447405676
0.161688175972274,0.128324814084944,0.0513315888374035
0.151360173906791,0.120127931802412,0.0480527296855251
0.141368256244324,0.112197784970847,0.0448805681711613
0.131718150919977,0.104538919601129,0.0418169227575849
0.122414991463411,0.0971554099506073,0.0388634232005414
0.113463297203208,0.090050842812174,0.0360215042636756
0.104866953471259,0.0832283018033513,0.0332923994339627
0.0966291918071289,0.076690351655365,0.0306771346371346
0.0887525701624285,0.0704390225022244,0.0281765219531069
0.0812389531051998,0.0644757941698095,0.0257911533314119
0.0740894920242754,0.0588015804649404,0.0235213943066213
0.0673046053336646,0.0534167134644656,0.0213673777137782
0.0608839586769216,0.0483209278043382,0.0193289974038247
0.0548264451315168,0.0435133449686931,0.0174059019590282
0.0491301654132215,0.0389924575789347,0.0155974884084138
0.0437924080804681,0.0347561136828072,0.0139028959431879
0.0388096297387364,0.030801501043483,0.0123209996321703
0.034177435244918,0.0271251314286358,0.0108504041372199
0.0298905579116939,0.023722824899522,0.00948943742866382
0.0259428397119166,0.0205896941000687,0.00823614450072796
0.0223272114829662,0.0177201285459376,0.00708828108696036
0.0190356731311401,0.015107778913618,0.00604330737566405
0.0160592738360246,0.0127455413295059,0.00509838172532451
0.0133880922548548,0.0106255416589704,0.00425035438003385
0.011011216726917,0.00873911979545694,0.00349576118492778
0.00891672547788613,0.00707681394953985,0.00283081730160251
0.00709166682423557,0.00562834493802722,0.00225141092355408
0.00552203937758189,0.00438260047302075,0.0017530969915982
0.0041927722490851,0.00332761945101434,0.00133109090930583
0.00308770525379232,0.00245057624195066,0.000980262258422293
0.00218956911504087,0.00173776497832434,0.00069512851430531
0.0014799656688198,0.00117458384425073,0.000469848761348812
0.000939348068134116,0.000745519364539149,0.000298217408408075
0.000547000987402235,0.000434130693791168,0.000173657904235291
0.000281020826808698,0.000223033905462522,8.92164529022743e-05
0.000118295916682776,9.38862809483076e-05,3.75557292286999e-05
3.4486721882443e-05,2.73705986684192e-05,1.09485942145771e-05
4.00604615746758e-06,3.17942314120856e-06,1.27181046472025e-06
0,0,0
-2.28507500294163e-06,4.88516684660212e-06,1.57571968317782e-06
-1.80689465339096e-05,3.86288495763942e-05,1.24598075206261e-05
-6.02728059033981e-05,0.000128854725892635,4.15623323075653e-05
-0.000141196703131931,0.000301858561357893,9.73650422997352e-05
-0.000272529417792135,0.000582629311858263,0.000187928171853091
-0.00046535832985081,0.000994870226066258,0.000320897248062169
-0.000730179290510999,0.00156101994790214,0.000503509897398891
-0.00107690649305406,0.0023022736189986,0.00074260265235182
-0.00151488234368176,0.00323860398116316,0.0010446177580643
-0.00205288733235829,0.00438878247884023,0.0014156099789735
-0.0026991499036524,0.00577040036157506,0.0018612534054494
-0.00346135632757943,0.00739988978647577,0.00238684826043301
-0.00434666057044342,0.00929254492067688,0.00299732770607619
-0.00536169416567912,0.011462543043802,0.00369726465037901
-0.00651257608469413,0.0139229656504265,0.00449087855383001
-0.00780492260771092,0.0166858195525403,0.00538204223604355
-0.00924385719460893,0.0197620579820117,0.00637428868240009
-0.0108340203557666,0.0231616016930487,0.00747081785068371
-0.0125795795229036,0.0268933600646635,0.00867450347772158
-0.0144842389199227,0.0309652522031341,0.00998789988602256
-0.0165512494337518,0.0353842280444681,0.0114132487904157
-0.0187834184851862,0.0401562894568648,0.0129524861046897
-0.0211831198997308,0.0452865113431788,0.0146072487482312
-0.0237523037784416,0.0507790627433826,0.0163788814526635
-0.0264925063687684,0.0566372279370291,0.0182684435684859
-0.0294048599353966,0.0628634275457152,0.0202767158717114
-0.032490102631089,0.069459239635544,0.0224042073705069
-0.0357485883675286,0.0764254208195883,0.024651162111831
-0.0391802966861599,0.0837619273603529,0.0270175659880729
-0.0427848426290313,0.0914679362722379,0.0295031535436916
-0.0465614866096373,0.0995418664240018,0.0321074147818543
-0.0505091442837604,0.107981399641223,0.0348296019710754
-0.0546263964203132,0.116783501808765,0.0376687364518549
-0.0589114987721804,0.125944443973238,0.0406236154433179
-0.063362391947061,0.135459823445459,0.0436928188498527
-0.0679767112783105,0.145324584902922,0.0468747160677496
-0.0727517966957825,0.155533041492253,0.0501674727918406
-0.0776847025966713,0.166078895931678,0.0535690578221373
-0.0827722077163537,0.176955261613482,0.0570772498704692
-0.0880108249992309,0.188154683706476,0.0606896443671243
-0.0933968114695711,0.199669160258458,0.064403660267486
-0.098926178102351,0.211490163298674,0.0682165468586728
-0.104594699694098,0.223608659940285,0.0721253905661772
-0.110397924733734,0.236015133482825,0.0761271217605037
-0.116331185273412,0.248699604514668,0.0802185215638092
-0.122389606799367,0.261651652015489,0.0843962286565392
-0.128568118102749,0.274860434458727,0.0886567460840693
-0.134861461150472,0.288314710914049,0.0929964480633423
-0.141264200956051,0.302002862149811,0.0974115867895071
-0.147770735450448,0.315912911735521,0.101898299242559
-0.154375305352912,0.330032547144305,0.106452613993975
-0.161072004041821,0.344349140855366,0.111070458013359
-0.167854787425525,0.358849771456448,0.115747663475071
-0.174717483813187,0.373521244746302,0.120479974564877
-0.181653803785627,0.388350114837143,0.125263054286577
-0.188657350066162,0.403322705257119,0.130092491268653
-0.195721627391447,0.418425130052768,0.134963806570903
-0.202840052382323,0.433643314891487,0.139872460491077
-0.210005963414651,0.44896301816399,0.144813859371524
-0.21721263049016,0.464369852086773,0.149783362405824
-0.224453265107287,0.479849303804577,0.154776288445429
-0.231721030132018,0.495386756492849,0.1597879228063
-0.239009049668734,0.510967510460209,0.164813524075551
-0.246310418931047,0.526576804250908,0.169848330918081
-0.253618214112649,0.542199835747293,0.174887568883218
-0.260925502258146,0.557821783272272,0.179926457211355
-0.268225351133908,0.573427826691773,0.184960215640589
-0.275510839098906,0.589003168517209,0.189984071213362
-0.282775064975558,0.604533055007942,0.194993265083097
-0.290011157920565,0.620002797273742,0.199983059320838
-0.297212287295761,0.635397792377255,0.204948743721888
-0.304371672538947,0.650703544436462,0.209885642612451
-0.31148259303474,0.665905685727144,0.214789121656265
-0.318538397985409,0.680989997785342,0.219654594661247
-0.325532516281725,0.695942432509825,0.224477530386127
-0.332458466373792,0.710749133264547,0.22925345934709
-0.339309866141901,0.725396455981114,0.233977980624411
-0.346080442767362,0.739870990261246,0.2386467686691
-0.352764042603352,0.754159580479238,0.243255580109533
-0.359354641045757,0.768249346884427,0.247800260558098
-0.36584635240401,0.782127706703649,0.252276751417829
-0.372233439771938,0.795782395243707,0.256681096689046
-0.3785103248986,0.809201486993832,0.261009449775996
-0.384671598059131,0.822373416728146,0.265258080293487
-0.390712027925584,0.835287000608124,0.269423380873532
-0.396626571437772,0.847931457285057,0.273501873971986
-0.40241038367411,0.860296429002519,0.277490218675182
-0.408058827722458,0.872372002698822,0.281385217506574
-0.41356748455096,0.884148731109484,0.285183823233373
-0.418932162878891,0.895617653869697,0.288883145673186
-0.424148909047492,0.906770318616775,0.292480458500656
-0.429214016890822,0.917598802092633,0.295973206054102
-0.434124037606588,0.928095731246239,0.299359010142152
-0.438875789627,0.938254304336083,0.30263567685039
-0.443466368489602,0.948068312032638,0.305801203347989
-0.447893156708121,0.957532158520819,0.308853784694349
-0.452153833643304,0.966640882602453,0.311791820645742
-0.456246385373766,0.975390178798736,0.314613922461945
-0.460169114566828,0.983776418452699,0.31731891971288
-0.463920650349357,0.991796670831671,0.319905867085254
-0.467499958178615,0.99944872422974,0.322374051189198
-0.470906349713094,1.00673110707021,0.324722997364905
-0.474139492683365,1.01364310900809,0.326952476489268
-0.477199420762911,1.02018480203252,0.329062511782521
-0.480086543438979,1.02635706156925,0.331053385614874
-0.482801655883413,1.03216158758312,0.332925646313157
-0.485345948823505,1.0376009256805,0.334680114967454
-0.487721018412828,1.04267848821174,0.336317892237743
-0.489928876102087,1.04739857537369,0.33784036516054
-0.491971958509954,1.0517663963121,0.339249213955529
-0.493853137293912,1.05578809022412,0.340546418832206
-0.495575729021097,1.05947074746073,0.341734266796517
-0.497143505039147,1.06282243062927,0.342815358457498
-0.498560701347032,1.06585219569581,0.343792614833912
-0.499832028465903,1.06857011308768,0.344669284160887
-0.500962681309932,1.07098728879592,0.345448948696555
-0.50195834905716,1.07311588547773,0.346135531528696
-0.50282522502033,1.07496914355893,0.346733303381371
-0.503570016517734,1.07656140233644,0.34724688942156
-0.504199954744054,1.07790812108074,0.347681276065805
-0.504722804641207,1.07902590013833,0.348041817786847
-0.50514687476918,1.07993250203416,0.348334243920265
-0.505481027176881,1.08064687257416,0.348564665471113
-0.505734687272974,1.08118916194765,0.348739581920563
-0.505917853696724,1.08158074582982,0.348865888032538
-0.506041108188841,1.0818442464842,0.348950880660357
-0.506115625462316,1.0820035538651,0.349002265553368
-0.506153183073269,1.0820838467201,0.349028164163591
-0.506166171291793,1.08211161369249,0.349037120452356
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506167595730576,1.08211465894095,0.349038102702928
-0.506165310655573,1.0821097737741,0.349036526983245
-0.506149526784042,1.08207603009137,0.349025642895408
-0.506107322924673,1.08198580421505,0.348996540370621
-0.506026399027444,1.08181280037959,0.348940737660629
-0.505895066312784,1.08153202962909,0.348850174531075
-0.505702237400725,1.08111978871488,0.348717205454866
-0.505437416440065,1.08055363899304,0.348534592805529
-0.505090689237522,1.07981238532195,0.348295500050577
-0.504652713386894,1.07887605495978,0.347993484944864
-0.504114708398218,1.07772587646211,0.347622492723955
-0.503468445826924,1.07634425857937,0.347176849297479
-0.502706239402997,1.07471476915447,0.346651254442495
-0.501820935160133,1.07282211402027,0.346040774996852
-0.500805901564897,1.07065211589714,0.345340838052549
-0.499655019645882,1.06819169329052,0.344547224149098
-0.498362673122865,1.06542883938841,0.343656060466885
-0.496923738535967,1.06235260095894,0.342663814020528
-0.495333575374809,1.0589530572479,0.341567284852245
-0.493588016207673,1.05522129887628,0.340363599225207
-0.491683356810653,1.05114940673781,0.339050202816906
-0.489616346296824,1.04673043089648,0.337624853912513
-0.48738417724539,1.04195836948408,0.336085616598239
-0.484984475830845,1.03682814759777,0.334430853954697
-0.482415291952135,1.03133559619756,0.332659221250265
-0.479675089361808,1.02547743100392,0.330769659134442
-0.47676273579518,1.01925123139523,0.328761386831217
-0.473677493099487,1.0126554193054,0.326633895332421
-0.470419007363048,1.00568923812136,0.324386940591097
-0.466987299044416,0.998352731580594,0.322020536714855
-0.463382753101545,0.990646722668709,0.319534949159237
-0.459606109120939,0.982572792516945,0.316930687921074
-0.455658451446816,0.974133259299723,0.314208500731853
-0.451541199310263,0.965331157132181,0.311369366251073
-0.447256096958396,0.956170214967709,0.30841448725961
-0.442805203783515,0.946654835495487,0.305345283853076
-0.438190884452266,0.936790074038024,0.302163386635179
-0.433415799034794,0.926581617448693,0.298870629911088
-0.428482893133905,0.916035763009269,0.295469044880791
-0.423395388014222,0.905159397327465,0.291960852832459
-0.418156770731345,0.89395997523447,0.288348458335804
-0.412770784261005,0.882445498682489,0.284634442435442
-0.407241417628225,0.870624495642272,0.280821555844255
-0.401572896036478,0.858505999000662,0.276912712136751
-0.395769670996843,0.846099525458122,0.272910980942425
-0.389836410457164,0.833415054426279,0.268819581139119
-0.383777988931209,0.820463006925458,0.264641874046389
-0.377599477627827,0.80725422448222,0.260381356618859
-0.371306134580104,0.793799948026897,0.256041654639586
-0.364903394774525,0.780111796791136,0.251626515913421
-0.358396860280128,0.766201747205426,0.24713980346037
-0.351792290377664,0.752082111796642,0.242585488708953
-0.345095591688755,0.737765518085581,0.23796764468957
-0.338312808305051,0.723264887484498,0.233290439227857
-0.331450111917389,0.708593414194645,0.228558128138052
-0.324513791944949,0.693764544103803,0.223775048416351
-0.317510245664414,0.678791953683828,0.218945611434275
-0.310445968339129,0.663689528888179,0.214074296132026
-0.303327543348253,0.64847134404946,0.209165642211851
-0.296161632315925,0.633151640776957,0.204224243331404
-0.288954965240416,0.617744806854174,0.199254740297104
-0.281714330623289,0.60226535513637,0.1942618142575
-0.274446565598558,0.586727902448097,0.189250179896628
-0.267158546061842,0.571147148480737,0.184224578627378
-0.259857176799529,0.555537854690039,0.179189771784847
-0.252549381617928,0.539914823193654,0.17415053381971
-0.245242093472431,0.524292875668675,0.169111645491574
-0.237942244596668,0.508686832249174,0.164077887062339
-0.23065675663167,0.493111490423738,0.159054031489566
-0.223392530755018,0.477581603933005,0.154044837619832
-0.216156437810011,0.462111861667205,0.149055043382091
-0.208955308434815,0.446716866563692,0.14408935898104
-0.201795923191629,0.431411114504484,0.139152460090478
-0.194685002695836,0.416208973213803,0.134248981046663
-0.187629197745167,0.401124661155605,0.129383508041681
-0.180635079448851,0.386172226431122,0.124560572316801
-0.173709129356784,0.3713655256764,0.119784643355838
-0.166857729588675,0.356718202959833,0.115060122078517
-0.160087152963214,0.342243668679701,0.110391334033829
-0.153403553127224,0.327955078461709,0.105782522593395
-0.146812954684819,0.31386531205652,0.10123784214483
-0.140321243326566,0.299986952237298,0.0967613512850993
-0.133934155958638,0.286332263697239,0.0923570060138821
-0.127657270831976,0.272913171947115,0.0880286529269327
-0.121495997671446,0.2597412422128,0.0837800224094414
-0.115455567804993,0.246827658332823,0.0796147218293959
-0.109541024292804,0.234183201655889,0.0755362287309422
-0.103757212056466,0.221818229938428,0.0715478840277459
-0.0981087680081181,0.209742656242125,0.0676528851963543
-0.092600111179616,0.197965927831462,0.0638542794695558
-0.0872354328516856,0.18649700507125,0.0601549570297428
-0.0820186866830839,0.175344340324171,0.0565576442022724
-0.0769535788397546,0.164515856848313,0.0530648966488267
-0.072043558123988,0.154018927694707,0.0496790925607764
-0.0672918061035762,0.143860354604863,0.0464024258525382
-0.0627012272409739,0.134046346908309,0.0432368993549397
-0.0582744390224554,0.124582500420127,0.040184318008579
-0.0540137620872718,0.115473776338494,0.0372462820571859
-0.0499212103568097,0.106724480142211,0.0344241802409835
-0.0459984811637484,0.0983382404882471,0.0317191829900487
-0.0422469453812193,0.0903179881092759,0.0291322356176746
